dataset	cluster	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119
3	75	1.000000	1.753797	1.572742	1.431655	1.314349	1.348321	0.744205	0.408673	0.216627	0.106914	0.055755	0.025180	0.017586	0.010192	0.006595	0.002798	0.001599	0.000799	0.000799	0.000799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	76	2.000000	1.862110	1.561151	1.185452	0.860911	0.595923	0.386491	0.247002	0.155076	0.089528	0.055556	0.035572	0.021183	0.010791	0.003997	0.003197	0.002398	0.001998	0.001998	0.001199	0.000799	0.000799	0.000799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	77	1.000000	1.000000	1.000000	1.981015	1.931655	1.861511	1.787170	2.690248	2.553157	2.401878	2.240608	2.090128	1.946443	1.802158	2.672262	1.957234	1.388689	0.994804	0.693845	0.474021	0.326739	0.216627	0.139488	0.086131	0.048361	0.032174	0.017986	0.009592	0.003997	0.002798	0.001199	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	78	1.219025	0.722222	0.453637	0.275779	0.161471	0.099920	0.059153	0.035172	0.015588	0.007994	0.001998	0.001199	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	80	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.897482	1.819145	1.758993	1.715228	1.675659	4.257994	8.618305	6.552958	4.934253	3.694444	2.692046	1.846922	1.171663	0.717626	0.421463	0.249201	0.130496	0.074341	0.037970	0.021183	0.008993	0.004996	0.002998	0.002198	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	81	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.356515	0.912070	0.617106	0.426059	0.294964	0.193445	0.122702	0.071143	0.046363	0.027178	0.013989	0.009592	0.003197	0.001599	0.001199	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	83	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.280176	0.775380	0.467626	0.275380	0.170663	0.099920	0.053557	0.026379	0.015188	0.007594	0.004396	0.003197	0.002398	0.001599	0.000799	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	84	2.000000	1.858313	1.743405	2.643285	2.356914	2.140288	2.674460	2.313949	2.026379	1.786970	2.601319	1.753397	1.153078	0.739808	0.438849	0.244804	0.128297	0.067746	0.037370	0.019185	0.011990	0.006395	0.003597	0.001599	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	86	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.714828	6.692246	5.845923	5.176259	4.636890	4.181055	3.811950	4.514588	4.079137	3.727418	4.428657	4.168265	3.925060	6.125500	5.469824	6.948241	6.060552	5.322542	8.540967	6.376299	4.751998	3.450040	2.423062	1.640887	1.054157	0.640088	0.364708	0.192446	0.111511	0.059752	0.024380	0.014189	0.006595	0.002798	0.001599	0.000799	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	90	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.999400	2.993405	2.980216	2.959033	2.932054	2.890288	2.848921	2.802558	3.497202	3.252798	3.045364	2.887890	2.762590	2.648881	2.552358	3.439249	5.292366	5.136091	5.970024	6.712430	6.350520	5.960831	8.351918	10.799960	10.238809	10.430256	11.852918	10.425260	9.171463	9.563149	8.708833	7.149680	6.372102	4.931255	3.728217	2.687450	1.897682	1.286371	0.828537	0.486811	0.280576	0.159073	0.088129	0.051359	0.025979	0.014988	0.009392	0.005396	0.002798	0.001599	0.001199	0.000799	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	1	1.000000	2.000000	2.000000	9.000000	10.724944	9.889755	11.038976	10.338530	9.817372	9.415367	9.036748	9.739421	9.378619	10.926503	18.899777	20.052339	19.726058	27.915367	25.954343	23.269488	21.089087	21.292873	19.390869	22.792873	21.080178	18.932071	17.329621	16.035635	16.025612	16.289532	16.381960	15.678174	16.119154	15.544543	15.048998	17.652561	17.793987	18.050111	19.387528	20.428731	19.400891	19.542316	19.807350	20.242762	22.740535	28.994432	27.664811	26.436526	25.381960	35.346325	37.459911	37.375278	37.552339	38.467706	36.498886	35.838530	36.191537	33.447661	35.178174	34.667038	33.253898	30.997773	28.839644	28.787305	29.678174	31.314031	32.599109	35.433185	32.283964	30.316258	30.954343	29.910913	32.203786	28.221604	24.589087	21.654788	20.532294	23.271715	23.523385	32.632517	32.290646	29.064588	25.271715	21.547884	26.452116	26.817372	29.688196	23.354120	17.952116	14.364143	11.889755	11.032294	9.193764	7.893096	6.853007	5.986637	5.312918	4.713808	4.221604	3.841871	3.484410	3.168151	2.878619	2.636971	2.457684	2.249443	2.099109	1.924276	1.770601	1.645880	1.517817	1.390869	1.277283	1.187082	1.090200	0.972160	0.877506	0.787305	0.728285
4	15	2.000000	1.786192	1.625835	1.462138	1.356347	1.265033	1.202673	1.161470	1.128062	1.111359	1.082405	1.069042	1.052339	1.036748	1.023385	1.016704	1.012249	1.008909	1.006682	1.779510	1.630290	1.522272	1.418708	1.332962	1.272829	1.223831	1.188196	2.457684	1.755011	1.278396	0.860802	0.599109	0.412027	0.276169	0.172606	0.101336	0.070156	0.051225	0.028953	0.013363	0.008909	0.006682	0.004454	0.004454	0.002227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	16	1.000000	2.000000	1.994432	1.971047	1.918708	1.858575	1.782851	2.702673	5.618040	5.187082	4.643653	4.131403	3.709354	3.361915	3.048998	2.744989	2.502227	2.273942	2.051225	1.854120	1.663697	1.465479	1.290646	1.096882	0.948775	0.798441	0.697105	0.569042	0.449889	0.366370	0.301782	0.233853	0.202673	0.154788	0.113586	0.093541	0.077951	0.055679	0.042316	0.026726	0.020045	0.015590	0.013363	0.004454	0.004454	0.004454	0.002227	0.002227	0.002227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	17	1.000000	1.000000	1.000000	1.982183	1.908686	1.829621	1.750557	1.660356	1.577951	2.204900	1.904232	1.673719	1.494432	1.364143	1.259465	2.182628	2.129176	2.090200	2.061247	2.044543	2.031180	2.022272	2.016704	2.012249	2.011136	2.010022	2.008909	2.005568	2.002227	2.002227	2.002227	2.001114	3.787305	3.508909	3.216036	2.965479	2.757238	2.567929	2.428731	2.310690	2.220490	2.148107	2.096882	2.042316	1.993318	1.947661	1.913140	1.887528	1.854120	1.811804	3.649220	3.467706	3.273942	3.108018	3.945434	5.530067	5.100223	4.682628	4.218263	3.761693	3.339644	2.916481	2.500000	2.055679	1.677060	1.296214	1.028953	0.731626	0.501114	0.364143	0.240535	0.169265	0.118040	0.073497	0.047884	0.032294	0.014477	0.010022	0.006682	0.004454	0.002227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	20	2.524499	2.177060	1.863029	1.638085	2.052339	2.657016	2.304009	1.984410	1.651448	1.316258	0.986637	0.762806	0.596882	0.459911	0.331849	0.238307	0.183742	0.128062	0.090200	0.060134	0.040089	0.013363	0.013363	0.011136	0.008909	0.004454	0.004454	0.004454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	23	1.000000	1.000000	2.000000	2.000000	1.995546	1.977728	1.926503	1.853007	1.748330	1.645880	1.496659	1.363029	1.204900	1.046771	0.866370	0.719376	0.608018	0.527840	0.412027	0.331849	0.267261	0.207127	0.162584	0.111359	0.091314	0.057906	0.042316	0.040089	0.033408	0.031180	0.017817	0.017817	0.015590	0.015590	0.008909	0.004454	0.002227	0.002227	0.002227	0.002227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	29	1.000000	2.996659	2.982183	2.948775	4.744989	4.467706	6.917595	6.413140	5.959911	5.545657	5.227171	6.961024	8.380846	8.831849	8.457684	8.159243	8.449889	8.991091	9.674833	9.389755	13.711581	16.628062	16.486637	15.253898	15.759465	14.310690	15.383073	13.572383	12.065702	10.820713	10.540089	9.500000	9.546771	8.778396	9.958797	9.221604	8.654788	8.097996	8.576837	8.113586	8.559020	9.016704	10.447661	9.897550	9.388641	8.944321	8.536748	10.001114	10.502227	12.022272	12.408686	11.791759	13.448775	14.645880	13.169265	11.835189	12.207127	10.780624	9.618040	8.592428	7.703786	6.979955	6.380846	6.444321	5.779510	6.123608	6.097996	5.307350	4.695991	4.207127	3.798441	3.436526	3.129176	2.805122	2.537862	2.337416	2.162584	1.992205	2.533408	2.133630	1.789532	1.557906	0.777283	0.356347	0.182628	0.085746	0.050111	0.020045	0.011136	0.004454	0.004454	0.004454	0.002227	0.002227	0.002227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	3	1.000000	3.000000	2.947661	2.821826	2.665924	3.512249	3.363029	4.230512	4.961024	4.691537	4.396437	4.110245	3.797327	3.538976	4.307350	3.740535	3.298441	2.947661	2.691537	2.507795	2.366370	2.255011	4.190423	5.125835	5.046771	4.945434	4.834076	4.699332	4.570156	4.413140	4.275056	4.122494	4.002227	3.863029	3.743875	4.621381	6.500000	6.357461	6.189310	5.989978	5.783964	5.559020	6.987751	8.409800	10.002227	9.551225	10.169265	9.874165	11.277283	12.536748	11.721604	12.037862	11.150334	10.388641	10.659243	9.916481	12.079065	11.459911	10.007795	8.739421	7.527840	6.505568	5.596882	5.877506	5.047884	4.332962	3.777283	3.280624	2.869710	2.563474	2.255011	2.015590	1.798441	1.649220	1.495546	1.361915	1.237194	1.149220	1.094655	1.060134	1.035635	1.014477	1.005568	1.003341	0.912027	0.417595	0.213808	0.118040	0.064588	0.042316	0.026726	0.017817	0.013363	0.008909	0.006682	0.004454	0.004454	0.004454	0.002227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	31	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.993318	3.967706	3.912027	3.801782	3.643653	3.443207	3.256125	3.728285	3.291759	2.977728	2.719376	2.492205	2.222717	2.015590	1.789532	1.591314	1.393096	1.216036	1.042316	0.876392	0.737194	0.604677	0.505568	0.390869	0.329621	0.272829	0.204900	0.152561	0.119154	0.083519	0.067929	0.052339	0.028953	0.017817	0.013363	0.011136	0.006682	0.002227	0.002227	0.002227	0.002227	0.002227	0.002227	0.002227	0.002227	0.002227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	32	13.000000	12.987751	14.953229	15.848552	19.641425	24.389755	28.096882	62.554566	58.268374	61.469933	60.125835	60.821826	71.237194	73.425390	122.031180	109.575724	104.655902	100.524499	110.908686	107.115813	112.955457	137.544543	124.035635	115.786192	110.816258	110.520045	109.727171	108.330735	122.267261	110.614699	102.773942	95.144766	95.610245	94.655902	88.422049	87.557906	79.285078	72.214922	66.649220	64.227171	59.041203	57.890869	58.047884	51.469933	47.873051	44.051225	40.755011	37.310690	34.391982	33.976615	28.900891	25.954343	21.759465	19.102450	16.090200	13.502227	11.435412	9.755011	8.387528	7.326281	6.364143	5.597996	4.922049	4.369710	3.873051	3.412027	3.023385	2.653675	2.330735	2.054566	2.559020	2.028953	1.515590	1.122494	0.820713	0.564588	0.394209	0.283964	0.160356	0.103563	0.060134	0.034521	0.016704	0.004454	0.004454	0.002227	0.002227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	5	4.000000	4.527840	3.699332	3.187082	2.870824	2.611359	2.458797	2.363029	3.295100	8.081292	6.361915	5.199332	4.295100	4.119154	3.269488	2.464365	1.867483	1.403118	1.081292	0.820713	0.611359	0.471047	0.351893	0.258352	0.197105	0.139198	0.092428	0.071269	0.048998	0.041203	0.036748	0.027840	0.023385	0.015590	0.011136	0.008909	0.004454	0.004454	0.002227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
